App name,Date,Duration,Check phone count of all Apps,Total screen time of all Apps,App total Usage time,App total Access count,App total Average Screen time
Phone,2019-10-18,61.0,101.0,2:39:48,101:23:49,3402.0,0:1:47
Phone,2019-10-19,15.0,38.0,0:37:21,101:23:49,3402.0,0:1:47
Phone,2019-10-21,17.0,108.0,4:29:40,101:23:49,3402.0,0:1:47
Phone,2019-10-22,38.0,54.0,3:27:35,101:23:49,3402.0,0:1:47
Phone,2019-10-23,2.0,88.0,5:08:04,101:23:49,3402.0,0:1:47
Phone,2019-10-24,23.0,91.0,7:37:49,101:23:49,3402.0,0:1:47
Phone,2019-10-26,5.0,72.0,5:13:11,101:23:49,3402.0,0:1:47
Phone,2019-10-27,9.0,83.0,4:45:04,101:23:49,3402.0,0:1:47
Phone,2019-10-28,8.0,85.0,3:28:33,101:23:49,3402.0,0:1:47
Phone,2019-10-29,15.0,81.0,5:37:58,101:23:49,3402.0,0:1:47
Phone,2019-10-30,25.0,71.0,4:34:26,101:23:49,3402.0,0:1:47
Phone,2019-10-31,8.0,71.0,6:22:49,101:23:49,3402.0,0:1:47
Phone,2019-11-01,13.0,84.0,5:52:14,101:23:49,3402.0,0:1:47
Phone,2019-11-02,30.0,81.0,7:10:10,101:23:49,3402.0,0:1:47
Phone,2019-11-03,15.0,57.0,5:45:34,101:23:49,3402.0,0:1:47
Phone,2019-11-04,26.0,78.0,5:23:14,101:23:49,3402.0,0:1:47
Phone,2019-11-05,4.0,65.0,6:23:36,101:23:49,3402.0,0:1:47
Phone,2019-11-06,7.0,72.0,3:03:16,101:23:49,3402.0,0:1:47
Phone,2019-11-07,19.0,66.0,6:15:50,101:23:49,3402.0,0:1:47
Phone,2019-11-08,21.0,79.0,6:13:26,101:23:49,3402.0,0:1:47
Phone,2019-11-09,19.0,73.0,5:56:55,101:23:49,3402.0,0:1:47
Phone,2019-11-13,43.0,76.0,5:05:49,101:23:49,3402.0,0:1:47
Phone,2019-11-14,42.0,70.0,5:34:35,101:23:49,3402.0,0:1:47
Phone,2019-11-15,23.0,76.0,3:55:27,101:23:49,3402.0,0:1:47
Phone,2019-11-16,79.0,77.0,5:55:52,101:23:49,3402.0,0:1:47
Phone,2019-11-17,38.0,87.0,3:31:52,101:23:49,3402.0,0:1:47
Phone,2019-11-18,7.0,63.0,4:40:07,101:23:49,3402.0,0:1:47
Phone,2019-11-20,22.0,53.0,3:57:31,101:23:49,3402.0,0:1:47
Phone,2019-11-21,18.0,66.0,6:01:38,101:23:49,3402.0,0:1:47
Phone,2019-11-22,1.0,60.0,4:07:32,101:23:49,3402.0,0:1:47
Phone,2019-11-23,4.0,66.0,5:52:24,101:23:49,3402.0,0:1:47
Phone,2019-11-24,5.0,68.0,5:07:07,101:23:49,3402.0,0:1:47
Phone,2019-11-25,3.0,79.0,5:11:51,101:23:49,3402.0,0:1:47
Pixaloop,2019-07-23,7.0,91.0,4:53:25,,,
Prime Video,2019-06-30,4.0,69.0,7:17:21,0:04:23,4.0,0:1:05
Pushbullet,2019-06-01,4.0,73.0,5:33:07,0:07:03,14.0,0:0:30
SHAREit,2019-06-03,16.0,82.0,4:34:45,0:17:03,4.0,0:4:15
SIM card manager,2019-10-05,1.0,59.0,5:56:27,,,
Samsung Cloud,2019-05-17,3.0,33.0,2:51:12,0:03:26,4.0,0:0:51
Samsung Experience Service,2019-05-17,1.0,33.0,2:51:12,,,
Samsung Keyboard,2019-06-01,1.0,73.0,5:33:07,,,
Samsung Max,2019-06-14,3.0,68.0,6:28:35,,,
Samsung Max,2019-09-09,5.0,81.0,6:15:44,,,
Samsung Max,2019-09-14,2.0,83.0,2:51:02,,,
Samsung Max,2019-09-28,2.0,63.0,6:04:37,,,
Samsung Music,2019-05-18,4.0,68.0,4:37:25,,,
Samsung Music,2019-05-30,1.0,68.0,8:37:01,,,
Samsung Music,2019-06-08,4.0,80.0,6:10:35,,,
Samsung Music,2019-06-12,11.0,72.0,6:10:34,,,
Samsung Music,2019-07-04,1.0,36.0,3:35:33,,,
Samsung Music,2019-07-08,1.0,119.0,4:59:14,,,
Samsung Music,2019-07-13,4.0,76.0,3:54:05,,,
Samsung Music,2019-09-11,1.0,83.0,7:24:06,,,
Samsung Music,2019-09-13,2.0,93.0,7:41:37,,,
Samsung Music,2019-09-14,1.0,83.0,2:51:02,,,
Samsung Music,2019-09-29,1.0,100.0,5:24:17,,,
Samsung Music,2019-09-30,1.0,63.0,5:12:23,,,
Samsung Music,2019-10-04,1.0,90.0,4:28:53,,,
Samsung Music,2019-10-16,5.0,79.0,8:01:33,,,
Samsung Music,2019-11-11,1.0,78.0,5:56:43,,,
Samsung Music,2019-11-17,2.0,87.0,3:31:52,,,
Samsung Music,2019-11-22,2.0,60.0,4:07:32,,,
Samsung Notes,2019-05-24,7.0,70.0,7:44:25,1:18:06,138.0,0:0:33
Samsung Notes,2019-07-01,2.0,76.0,6:15:09,1:18:06,138.0,0:0:33
Samsung Notes,2019-07-30,1.0,66.0,5:32:03,1:18:06,138.0,0:0:33
Samsung Notes,2019-09-02,1.0,70.0,7:21:15,1:18:06,138.0,0:0:33
Samsung Notes,2019-09-09,2.0,81.0,6:15:44,1:18:06,138.0,0:0:33
Samsung Notes,2019-09-13,1.0,93.0,7:41:37,1:18:06,138.0,0:0:33
Samsung Notes,2019-09-17,5.0,81.0,6:35:45,1:18:06,138.0,0:0:33
Samsung Notes,2019-09-18,5.0,100.0,4:55:35,1:18:06,138.0,0:0:33
Samsung Notes,2019-10-02,2.0,80.0,8:09:54,1:18:06,138.0,0:0:33
Samsung Notes,2019-10-22,2.0,54.0,3:27:35,1:18:06,138.0,0:0:33
Samsung Notes,2019-11-02,1.0,81.0,7:10:10,1:18:06,138.0,0:0:33
Samsung Notes,2019-11-05,1.0,65.0,6:23:36,1:18:06,138.0,0:0:33
Samsung Notes,2019-11-06,3.0,72.0,3:03:16,1:18:06,138.0,0:0:33
Samsung Notes,2019-11-08,1.0,79.0,6:13:26,1:18:06,138.0,0:0:33
Samsung Notes,2019-11-14,2.0,70.0,5:34:35,1:18:06,138.0,0:0:33
Screen off,2019-05-18,65.0,68.0,4:37:25,,,
Screen off,2019-05-19,99.0,80.0,5:27:18,,,
Screen off,2019-05-20,54.0,34.0,3:17:24,,,
Screen off,2019-05-22,180.0,78.0,7:31:39,,,
Screen off,2019-05-23,271.0,49.0,5:56:30,,,
Screen off,2019-05-24,104.0,70.0,7:44:25,,,
Screen off,2019-05-25,14.0,58.0,3:34:42,,,
Screen off,2019-05-26,34.0,52.0,6:55:16,,,
Screen off,2019-05-27,199.0,68.0,6:14:55,,,
Screen off,2019-05-28,138.0,64.0,5:18:12,,,
Screen off,2019-05-29,152.0,63.0,6:04:37,,,
Screen off,2019-05-30,122.0,68.0,8:37:01,,,
Screen off,2019-05-31,81.0,79.0,5:37:58,,,
Screen off,2019-06-01,231.0,73.0,5:33:07,,,
Screen off,2019-06-02,120.0,53.0,5:12:32,,,
Screen off,2019-06-03,39.0,82.0,4:34:45,,,
Screen off,2019-06-04,51.0,75.0,5:07:30,,,
Screen off,2019-06-05,198.0,45.0,7:04:15,,,
Screen off,2019-06-06,316.0,55.0,6:30:48,,,
Screen off,2019-06-07,167.0,69.0,5:33:33,,,
Screen off,2019-06-08,124.0,80.0,6:10:35,,,
Screen off,2019-06-09,28.0,66.0,7:11:13,,,
Screen off,2019-06-10,160.0,79.0,4:22:21,,,
Screen off,2019-06-11,152.0,78.0,5:18:00,,,
Screen off,2019-06-12,207.0,72.0,6:10:34,,,
Screen off,2019-06-13,135.0,82.0,4:56:10,,,
Screen off,2019-06-14,172.0,68.0,6:28:35,,,
Screen off,2019-06-15,41.0,71.0,5:08:02,,,
Screen off,2019-06-16,19.0,105.0,4:54:08,,,
Screen off,2019-06-17,149.0,56.0,5:09:57,,,
Screen off,2019-06-18,52.0,49.0,5:28:29,,,
Screen off,2019-06-19,94.0,52.0,6:39:43,,,
Screen off,2019-06-20,112.0,64.0,4:37:30,,,
Screen off,2019-06-21,44.0,61.0,4:51:40,,,
Screen off,2019-06-22,53.0,80.0,7:17:22,,,
Screen off,2019-06-23,109.0,74.0,6:38:16,,,
Screen off,2019-06-24,22.0,37.0,4:58:25,,,
Screen off,2019-06-25,108.0,59.0,6:03:45,,,
Screen off,2019-06-26,158.0,75.0,6:15:42,,,
Screen off,2019-06-27,78.0,56.0,7:51:13,,,
Screen off,2019-06-28,69.0,60.0,4:02:33,,,
Screen off,2019-06-29,78.0,70.0,7:28:32,,,
Screen off,2019-06-30,117.0,69.0,7:17:21,,,
Screen off,2019-07-01,196.0,76.0,6:15:09,,,
Screen off,2019-07-02,52.0,83.0,6:15:16,,,
Screen off,2019-07-03,21.0,74.0,8:40:21,,,
Screen off,2019-07-04,2.0,36.0,3:35:33,,,
Screen off,2019-07-05,89.0,104.0,7:58:23,,,
Screen off,2019-07-06,118.0,96.0,4:01:14,,,
Screen off,2019-07-07,81.0,98.0,4:11:54,,,
Screen off,2019-07-08,81.0,119.0,4:59:14,,,
Screen off,2019-07-09,169.0,69.0,7:45:22,,,
Screen off,2019-07-10,102.0,92.0,6:08:02,,,
Screen off,2019-07-11,121.0,87.0,6:59:12,,,
Screen off,2019-07-12,103.0,65.0,4:24:32,,,
Screen off,2019-07-13,19.0,76.0,3:54:05,,,
Screen off,2019-07-14,51.0,92.0,7:53:56,,,
Screen off,2019-07-15,129.0,90.0,7:53:29,,,
Screen off,2019-07-16,133.0,71.0,5:36:16,,,
Screen off,2019-07-17,148.0,58.0,5:19:17,,,
Screen off,2019-07-18,283.0,64.0,6:48:43,,,
Screen off,2019-07-19,151.0,68.0,5:48:51,,,
Screen off,2019-07-20,178.0,110.0,7:46:52,,,
Screen off,2019-07-21,46.0,64.0,5:48:20,,,
Screen off,2019-07-22,91.0,82.0,4:54:36,,,
Screen off,2019-07-23,253.0,91.0,4:53:25,,,
Screen off,2019-07-24,106.0,65.0,5:22:45,,,
Screen off,2019-07-25,221.0,57.0,5:19:29,,,
Screen off,2019-07-26,235.0,63.0,5:47:43,,,
Screen off,2019-07-27,53.0,64.0,3:49:00,,,
Screen off,2019-07-28,14.0,81.0,3:39:34,,,
Screen off,2019-07-29,91.0,59.0,4:48:43,,,
Screen off,2019-07-30,114.0,66.0,5:32:03,,,
Screen off,2019-07-31,109.0,70.0,4:25:26,,,
Screen off,2019-08-01,99.0,64.0,5:37:12,,,
Screen off,2019-08-02,288.0,92.0,6:07:58,,,
Screen off,2019-08-03,166.0,63.0,9:30:01,,,
Screen off,2019-08-04,29.0,57.0,4:30:18,,,
Screen off,2019-08-05,168.0,73.0,4:02:18,,,
Screen off,2019-08-06,189.0,67.0,4:29:27,,,
Screen off,2019-08-07,255.0,83.0,3:42:42,,,
Screen off,2019-08-08,144.0,65.0,5:13:35,,,
Screen off,2019-08-09,133.0,79.0,4:39:07,,,
Screen off,2019-08-10,88.0,69.0,3:06:10,,,
Screen off,2019-08-11,98.0,81.0,4:35:58,,,
Screen off,2019-08-12,128.0,53.0,5:26:19,,,
Screen off,2019-08-13,182.0,80.0,5:46:56,,,
Screen off,2019-08-14,235.0,91.0,5:39:46,,,
Screen off,2019-08-15,100.0,83.0,6:43:34,,,
Screen off,2019-08-16,54.0,83.0,5:54:50,,,
Screen off,2019-08-17,109.0,61.0,9:24:33,,,
Screen off,2019-08-18,64.0,62.0,7:35:19,,,
Screen off,2019-08-19,135.0,50.0,4:24:46,,,
Screen off,2019-08-20,106.0,69.0,6:10:46,,,
Screen off,2019-08-21,87.0,92.0,6:03:01,,,
Screen off,2019-08-22,56.0,158.0,5:58:09,,,
Screen off,2019-08-23,178.0,77.0,6:07:13,,,
Screen off,2019-08-24,89.0,107.0,4:10:35,,,
Screen off,2019-08-25,91.0,114.0,4:36:27,,,
Screen off,2019-08-26,159.0,93.0,5:47:29,,,
Screen off,2019-08-27,129.0,60.0,4:49:13,,,
Screen off,2019-08-28,104.0,73.0,5:32:34,,,
Screen off,2019-08-29,214.0,58.0,3:56:34,,,
Screen off,2019-08-30,211.0,69.0,7:45:25,,,
Screen off,2019-08-31,131.0,90.0,6:53:43,,,
Screen off,2019-09-01,72.0,121.0,3:55:56,,,
Screen off,2019-09-02,148.0,70.0,7:21:15,,,
Screen off,2019-09-03,199.0,79.0,6:04:16,,,
Screen off,2019-09-04,247.0,55.0,5:16:44,,,
Screen off,2019-09-05,186.0,79.0,6:33:23,,,
Screen off,2019-09-06,275.0,80.0,6:48:28,,,
Screen off,2019-09-07,157.0,84.0,7:04:27,,,
Screen off,2019-09-08,15.0,69.0,6:14:11,,,
Screen off,2019-09-09,208.0,81.0,6:15:44,,,
Screen off,2019-09-10,268.0,81.0,5:02:02,,,
Screen off,2019-09-11,262.0,83.0,7:24:06,,,
Screen off,2019-09-12,331.0,70.0,4:35:26,,,
Screen off,2019-09-13,123.0,93.0,7:41:37,,,
Screen off,2019-09-14,143.0,83.0,2:51:02,,,
Screen off,2019-09-15,339.0,68.0,5:17:22,,,
Screen off,2019-09-16,197.0,60.0,5:25:12,,,
Screen off,2019-09-17,256.0,81.0,6:35:45,,,
Screen off,2019-09-18,107.0,100.0,4:55:35,,,
Screen off,2019-09-19,281.0,71.0,4:56:16,,,
Screen off,2019-09-20,152.0,81.0,4:35:56,,,
Screen off,2019-09-21,230.0,53.0,7:09:46,,,
Screen off,2019-09-22,151.0,74.0,4:54:27,,,
Screen off,2019-09-23,232.0,83.0,3:43:51,,,
Screen off,2019-09-24,298.0,70.0,5:24:17,,,
Screen off,2019-09-25,206.0,70.0,4:47:48,,,
Screen off,2019-09-26,196.0,103.0,6:03:26,,,
Screen off,2019-09-27,82.0,61.0,3:31:31,,,
Screen off,2019-09-28,116.0,63.0,6:04:37,,,
Screen off,2019-09-29,100.0,100.0,5:24:17,,,
Screen off,2019-09-30,219.0,63.0,5:12:23,,,
Screen off,2019-10-01,215.0,68.0,6:18:51,,,
Screen off,2019-10-02,154.0,80.0,8:09:54,,,
Screen off,2019-10-03,178.0,77.0,7:37:37,,,
Screen off,2019-10-04,139.0,90.0,4:28:53,,,
Screen off,2019-10-05,144.0,59.0,5:56:27,,,
Screen off,2019-10-06,194.0,70.0,7:21:44,,,
Screen off,2019-10-07,127.0,68.0,5:32:04,,,
Screen off,2019-10-08,234.0,68.0,5:36:21,,,
Screen off,2019-10-09,188.0,60.0,6:45:04,,,
Screen off,2019-10-10,44.0,79.0,5:39:44,,,
Screen off,2019-10-11,183.0,74.0,7:11:46,,,
Screen off,2019-10-12,47.0,59.0,7:25:16,,,
Screen off,2019-10-13,53.0,57.0,6:56:10,,,
Screen off,2019-10-14,122.0,57.0,5:32:11,,,
Screen off,2019-10-15,192.0,63.0,6:03:32,,,
Screen off,2019-10-16,186.0,79.0,8:01:33,,,
Screen off,2019-10-17,151.0,84.0,7:00:45,,,
Screen off,2019-10-18,19.0,101.0,2:39:48,,,
Screen off,2019-10-19,1.0,38.0,0:37:21,,,
Screen off,2019-10-21,42.0,108.0,4:29:40,,,
Screen off,2019-10-22,45.0,54.0,3:27:35,,,
Screen off,2019-10-23,98.0,88.0,5:08:04,,,
Screen off,2019-10-24,82.0,91.0,7:37:49,,,
Screen off,2019-10-25,95.0,65.0,6:03:20,,,
Screen off,2019-10-26,82.0,72.0,5:13:11,,,
Screen off,2019-10-27,96.0,83.0,4:45:04,,,
Screen off,2019-10-28,60.0,85.0,3:28:33,,,
Screen off,2019-10-29,105.0,81.0,5:37:58,,,
Screen off,2019-10-30,589.0,71.0,4:34:26,,,
Screen off,2019-10-31,138.0,71.0,6:22:49,,,
Screen off,2019-11-01,259.0,84.0,5:52:14,,,
Screen off,2019-11-02,144.0,81.0,7:10:10,,,
Screen off,2019-11-03,62.0,57.0,5:45:34,,,
Screen off,2019-11-04,143.0,78.0,5:23:14,,,
Screen off,2019-11-05,128.0,65.0,6:23:36,,,
Screen off,2019-11-06,106.0,72.0,3:03:16,,,
Screen off,2019-11-07,193.0,66.0,6:15:50,,,
Screen off,2019-11-08,149.0,79.0,6:13:26,,,
Screen off,2019-11-09,235.0,73.0,5:56:55,,,
Screen off,2019-11-10,218.0,62.0,6:58:54,,,
Screen off,2019-11-11,197.0,78.0,5:56:43,,,
Screen off,2019-11-12,138.0,66.0,4:10:46,,,
Screen off,2019-11-13,161.0,76.0,5:05:49,,,
Screen off,2019-11-14,78.0,70.0,5:34:35,,,
Screen off,2019-11-15,81.0,76.0,3:55:27,,,
Screen off,2019-11-16,23.0,77.0,5:55:52,,,
Screen off,2019-11-17,19.0,87.0,3:31:52,,,
Screen off,2019-11-18,74.0,63.0,4:40:07,,,
Screen off,2019-11-19,257.0,53.0,4:10:44,,,
Screen off,2019-11-20,226.0,53.0,3:57:31,,,
Screen off,2019-11-21,104.0,66.0,6:01:38,,,
Screen off,2019-11-22,72.0,60.0,4:07:32,,,
Screen off,2019-11-23,248.0,66.0,5:52:24,,,
Screen off,2019-11-24,210.0,68.0,5:07:07,,,
Screen off,2019-11-25,155.0,79.0,5:11:51,,,
Screen off,2019-11-26,341.0,55.0,3:56:09,,,
Screen off (locked),2019-05-17,140.0,33.0,2:51:12,,,
Screen off (locked),2019-05-18,998.0,68.0,4:37:25,,,
Screen off (locked),2019-05-19,1218.0,80.0,5:27:18,,,
Screen off (locked),2019-05-20,1546.0,34.0,3:17:24,,,
Screen off (locked),2019-05-22,1059.0,78.0,7:31:39,,,
Screen off (locked),2019-05-23,325.0,49.0,5:56:30,,,
Screen off (locked),2019-05-24,824.0,70.0,7:44:25,,,
Screen off (locked),2019-05-25,919.0,58.0,3:34:42,,,
Screen off (locked),2019-05-26,1318.0,52.0,6:55:16,,,
Screen off (locked),2019-05-27,837.0,68.0,6:14:55,,,
Screen off (locked),2019-05-28,992.0,64.0,5:18:12,,,
Screen off (locked),2019-05-29,518.0,63.0,6:04:37,,,
Screen off (locked),2019-05-30,1087.0,68.0,8:37:01,,,
Screen off (locked),2019-05-31,873.0,79.0,5:37:58,,,
Screen off (locked),2019-06-01,723.0,73.0,5:33:07,,,
Screen off (locked),2019-06-02,1114.0,53.0,5:12:32,,,
Screen off (locked),2019-06-03,1333.0,82.0,4:34:45,,,
Screen off (locked),2019-06-04,700.0,75.0,5:07:30,,,
Screen off (locked),2019-06-05,1091.0,45.0,7:04:15,,,
Screen off (locked),2019-06-06,725.0,55.0,6:30:48,,,
Screen off (locked),2019-06-07,928.0,69.0,5:33:33,,,
Screen off (locked),2019-06-08,552.0,80.0,6:10:35,,,
Screen off (locked),2019-06-09,1290.0,66.0,7:11:13,,,
Screen off (locked),2019-06-10,977.0,79.0,4:22:21,,,
Screen off (locked),2019-06-11,837.0,78.0,5:18:00,,,
Screen off (locked),2019-06-12,904.0,72.0,6:10:34,,,
Screen off (locked),2019-06-13,575.0,82.0,4:56:10,,,
Screen off (locked),2019-06-14,760.0,68.0,6:28:35,,,
Screen off (locked),2019-06-15,1030.0,71.0,5:08:02,,,
Screen off (locked),2019-06-16,1378.0,105.0,4:54:08,,,
Screen off (locked),2019-06-17,960.0,56.0,5:09:57,,,
Screen off (locked),2019-06-18,1021.0,49.0,5:28:29,,,
Screen off (locked),2019-06-19,920.0,52.0,6:39:43,,,
Screen off (locked),2019-06-20,1027.0,64.0,4:37:30,,,
Screen off (locked),2019-06-21,885.0,61.0,4:51:40,,,
Screen off (locked),2019-06-22,909.0,80.0,7:17:22,,,
Screen off (locked),2019-06-23,883.0,74.0,6:38:16,,,
Screen off (locked),2019-06-24,1109.0,37.0,4:58:25,,,
Screen off (locked),2019-06-25,951.0,59.0,6:03:45,,,
Screen off (locked),2019-06-26,864.0,75.0,6:15:42,,,
Screen off (locked),2019-06-27,857.0,56.0,7:51:13,,,
Screen off (locked),2019-06-28,734.0,60.0,4:02:33,,,
Screen off (locked),2019-06-29,1220.0,70.0,7:28:32,,,
Screen off (locked),2019-06-30,864.0,69.0,7:17:21,,,
Screen off (locked),2019-07-01,602.0,76.0,6:15:09,,,
Screen off (locked),2019-07-02,924.0,83.0,6:15:16,,,
Screen off (locked),2019-07-03,955.0,74.0,8:40:21,,,
Screen off (locked),2019-07-04,689.0,36.0,3:35:33,,,
Screen off (locked),2019-07-05,508.0,104.0,7:58:23,,,
Screen off (locked),2019-07-06,1405.0,96.0,4:01:14,,,
Screen off (locked),2019-07-07,928.0,98.0,4:11:54,,,
Screen off (locked),2019-07-08,711.0,119.0,4:59:14,,,
Screen off (locked),2019-07-09,856.0,69.0,7:45:22,,,
Screen off (locked),2019-07-10,856.0,92.0,6:08:02,,,
Screen off (locked),2019-07-11,1242.0,87.0,6:59:12,,,
Screen off (locked),2019-07-12,989.0,65.0,4:24:32,,,
Screen off (locked),2019-07-13,809.0,76.0,3:54:05,,,
Screen off (locked),2019-07-14,900.0,92.0,7:53:56,,,
Screen off (locked),2019-07-15,1187.0,90.0,7:53:29,,,
Screen off (locked),2019-07-16,915.0,71.0,5:36:16,,,
Screen off (locked),2019-07-17,917.0,58.0,5:19:17,,,
Screen off (locked),2019-07-18,796.0,64.0,6:48:43,,,
Screen off (locked),2019-07-19,640.0,68.0,5:48:51,,,
Screen off (locked),2019-07-20,635.0,110.0,7:46:52,,,
Screen off (locked),2019-07-21,1358.0,64.0,5:48:20,,,
Screen off (locked),2019-07-22,844.0,82.0,4:54:36,,,
Screen off (locked),2019-07-23,974.0,91.0,4:53:25,,,
Screen off (locked),2019-07-24,1013.0,65.0,5:22:45,,,
Screen off (locked),2019-07-25,833.0,57.0,5:19:29,,,
Screen off (locked),2019-07-26,519.0,63.0,5:47:43,,,
Screen off (locked),2019-07-27,1558.0,64.0,3:49:00,,,
Screen off (locked),2019-07-28,939.0,81.0,3:39:34,,,
Screen off (locked),2019-07-29,1208.0,59.0,4:48:43,,,
Screen off (locked),2019-07-30,982.0,66.0,5:32:03,,,
Screen off (locked),2019-07-31,1006.0,70.0,4:25:26,,,
Screen off (locked),2019-08-01,687.0,64.0,5:37:12,,,
Screen off (locked),2019-08-02,1018.0,92.0,6:07:58,,,
Screen off (locked),2019-08-03,390.0,63.0,9:30:01,,,
Screen off (locked),2019-08-04,1379.0,57.0,4:30:18,,,
Screen off (locked),2019-08-05,766.0,73.0,4:02:18,,,
Screen off (locked),2019-08-06,1218.0,67.0,4:29:27,,,
Screen off (locked),2019-08-07,570.0,83.0,3:42:42,,,
Screen off (locked),2019-08-08,1330.0,65.0,5:13:35,,,
Screen off (locked),2019-08-09,680.0,79.0,4:39:07,,,
Screen off (locked),2019-08-10,1074.0,69.0,3:06:10,,,
Screen off (locked),2019-08-11,1213.0,81.0,4:35:58,,,
Screen off (locked),2019-08-12,1156.0,53.0,5:26:19,,,
Screen off (locked),2019-08-13,852.0,80.0,5:46:56,,,
Screen off (locked),2019-08-14,415.0,91.0,5:39:46,,,
Screen off (locked),2019-08-15,981.0,83.0,6:43:34,,,
Screen off (locked),2019-08-16,1413.0,83.0,5:54:50,,,
Screen off (locked),2019-08-17,302.0,61.0,9:24:33,,,
Screen off (locked),2019-08-18,1055.0,62.0,7:35:19,,,
Screen off (locked),2019-08-19,1258.0,50.0,4:24:46,,,
Screen off (locked),2019-08-20,931.0,69.0,6:10:46,,,
Screen off (locked),2019-08-21,536.0,92.0,6:03:01,,,
Screen off (locked),2019-08-22,935.0,158.0,5:58:09,,,
Screen off (locked),2019-08-23,1039.0,77.0,6:07:13,,,
Screen off (locked),2019-08-24,851.0,107.0,4:10:35,,,
Screen off (locked),2019-08-25,1228.0,114.0,4:36:27,,,
Screen off (locked),2019-08-26,1099.0,93.0,5:47:29,,,
Screen off (locked),2019-08-27,1007.0,60.0,4:49:13,,,
Screen off (locked),2019-08-28,983.0,73.0,5:32:34,,,
Screen off (locked),2019-08-29,486.0,58.0,3:56:34,,,
Screen off (locked),2019-08-30,830.0,69.0,7:45:25,,,
Screen off (locked),2019-08-31,964.0,90.0,6:53:43,,,
Screen off (locked),2019-09-01,1081.0,121.0,3:55:56,,,
Screen off (locked),2019-09-02,894.0,70.0,7:21:15,,,
Screen off (locked),2019-09-03,1044.0,79.0,6:04:16,,,
Screen off (locked),2019-09-04,867.0,55.0,5:16:44,,,
Screen off (locked),2019-09-05,709.0,79.0,6:33:23,,,
Screen off (locked),2019-09-06,813.0,80.0,6:48:28,,,
Screen off (locked),2019-09-07,624.0,84.0,7:04:27,,,
Screen off (locked),2019-09-08,1052.0,69.0,6:14:11,,,
Screen off (locked),2019-09-09,867.0,81.0,6:15:44,,,
Screen off (locked),2019-09-10,730.0,81.0,5:02:02,,,
Screen off (locked),2019-09-11,977.0,83.0,7:24:06,,,
Screen off (locked),2019-09-12,777.0,70.0,4:35:26,,,
Screen off (locked),2019-09-13,454.0,93.0,7:41:37,,,
Screen off (locked),2019-09-14,1120.0,83.0,2:51:02,,,
Screen off (locked),2019-09-15,967.0,68.0,5:17:22,,,
Screen off (locked),2019-09-16,1091.0,60.0,5:25:12,,,
Screen off (locked),2019-09-17,344.0,81.0,6:35:45,,,
Screen off (locked),2019-09-18,981.0,100.0,4:55:35,,,
Screen off (locked),2019-09-19,1214.0,71.0,4:56:16,,,
Screen off (locked),2019-09-20,629.0,81.0,4:35:56,,,
Screen off (locked),2019-09-21,956.0,53.0,7:09:46,,,
Screen off (locked),2019-09-22,890.0,74.0,4:54:27,,,
Screen off (locked),2019-09-23,1142.0,83.0,3:43:51,,,
Screen off (locked),2019-09-24,750.0,70.0,5:24:17,,,
Screen off (locked),2019-09-25,933.0,70.0,4:47:48,,,
Screen off (locked),2019-09-26,630.0,103.0,6:03:26,,,
Screen off (locked),2019-09-27,1387.0,61.0,3:31:31,,,
Screen off (locked),2019-09-28,897.0,63.0,6:04:37,,,
Screen off (locked),2019-09-29,814.0,100.0,5:24:17,,,
Screen off (locked),2019-09-30,1120.0,63.0,5:12:23,,,
Screen off (locked),2019-10-01,671.0,68.0,6:18:51,,,
Screen off (locked),2019-10-02,852.0,80.0,8:09:54,,,
Screen off (locked),2019-10-03,746.0,77.0,7:37:37,,,
Screen off (locked),2019-10-04,630.0,90.0,4:28:53,,,
Screen off (locked),2019-10-05,894.0,59.0,5:56:27,,,
Screen off (locked),2019-10-06,1178.0,70.0,7:21:44,,,
Screen off (locked),2019-10-07,635.0,68.0,5:32:04,,,
Screen off (locked),2019-10-08,1158.0,68.0,5:36:21,,,
Screen off (locked),2019-10-09,566.0,60.0,6:45:04,,,
Screen off (locked),2019-10-10,897.0,79.0,5:39:44,,,
Screen off (locked),2019-10-11,1205.0,74.0,7:11:46,,,
Screen off (locked),2019-10-12,764.0,59.0,7:25:16,,,
Screen off (locked),2019-10-13,1026.0,57.0,6:56:10,,,
Screen off (locked),2019-10-14,988.0,57.0,5:32:11,,,
Screen off (locked),2019-10-15,604.0,63.0,6:03:32,,,
Screen off (locked),2019-10-16,952.0,79.0,8:01:33,,,
Screen off (locked),2019-10-17,622.0,84.0,7:00:45,,,
Screen off (locked),2019-10-18,1040.0,101.0,2:39:48,,,
Screen off (locked),2019-10-19,607.0,38.0,0:37:21,,,
Screen off (locked),2019-10-21,1061.0,108.0,4:29:40,,,
Screen off (locked),2019-10-22,1187.0,54.0,3:27:35,,,
Screen off (locked),2019-10-23,1145.0,88.0,5:08:04,,,
Screen off (locked),2019-10-24,683.0,91.0,7:37:49,,,
Screen off (locked),2019-10-25,1196.0,65.0,6:03:20,,,
Screen off (locked),2019-10-26,1045.0,72.0,5:13:11,,,
Screen off (locked),2019-10-27,1085.0,83.0,4:45:04,,,
Screen off (locked),2019-10-28,829.0,85.0,3:28:33,,,
Screen off (locked),2019-10-29,1067.0,81.0,5:37:58,,,
Screen off (locked),2019-10-30,455.0,71.0,4:34:26,,,
Screen off (locked),2019-10-31,1120.0,71.0,6:22:49,,,
