App name,Date,Duration,Check phone count of all Apps,Total screen time of all Apps,App total Usage time,App total Access count,App total Average Screen time,User_Engagement_Level
Opera Mini,2019-08-03,72.0,63.0,0 days 09:30:01,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-08-04,29.0,57.0,0 days 04:30:18,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-06,18.0,67.0,0 days 04:29:27,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-08,21.0,65.0,0 days 05:13:35,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-09,3.0,79.0,0 days 04:39:07,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-10,17.0,69.0,0 days 03:06:10,43:02:54,501.0,0:5:09,Low Engaged
Opera Mini,2019-08-11,36.0,81.0,0 days 04:35:58,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-12,38.0,53.0,0 days 05:26:19,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-14,31.0,91.0,0 days 05:39:46,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-15,6.0,83.0,0 days 06:43:34,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-08-16,36.0,83.0,0 days 05:54:50,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-17,59.0,61.0,0 days 09:24:33,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-08-18,19.0,62.0,0 days 07:35:19,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-08-19,7.0,50.0,0 days 04:24:46,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-22,2.0,158.0,0 days 05:58:09,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-23,10.0,77.0,0 days 06:07:13,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-24,15.0,107.0,0 days 04:10:35,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-25,39.0,114.0,0 days 04:36:27,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-26,23.0,93.0,0 days 05:47:29,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-08-30,2.0,69.0,0 days 07:45:25,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-08-31,47.0,90.0,0 days 06:53:43,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-09-01,6.0,121.0,0 days 03:55:56,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-02,61.0,70.0,0 days 07:21:15,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-09-06,35.0,80.0,0 days 06:48:28,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-09-07,58.0,84.0,0 days 07:04:27,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-09-08,34.0,69.0,0 days 06:14:11,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-09,12.0,81.0,0 days 06:15:44,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-10,1.0,81.0,0 days 05:02:02,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-11,22.0,83.0,0 days 07:24:06,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-09-12,11.0,70.0,0 days 04:35:26,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-13,1.0,93.0,0 days 07:41:37,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-09-14,13.0,83.0,0 days 02:51:02,43:02:54,501.0,0:5:09,Low Engaged
Opera Mini,2019-09-15,3.0,68.0,0 days 05:17:22,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-16,54.0,60.0,0 days 05:25:12,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-17,10.0,81.0,0 days 06:35:45,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-09-18,8.0,100.0,0 days 04:55:35,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-19,14.0,71.0,0 days 04:56:16,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-21,67.0,53.0,0 days 07:09:46,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-09-22,18.0,74.0,0 days 04:54:27,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-23,9.0,83.0,0 days 03:43:51,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-24,22.0,70.0,0 days 05:24:17,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-25,16.0,70.0,0 days 04:47:48,43:02:54,501.0,0:5:09,Moderately Engaged
Opera Mini,2019-09-27,7.0,61.0,0 days 03:31:31,43:02:54,501.0,0:5:09,Low Engaged
Opera Mini,2019-10-02,19.0,80.0,0 days 08:09:54,43:02:54,501.0,0:5:09,Highly Engaged
Opera Mini,2019-10-12,2.0,59.0,0 days 07:25:16,43:02:54,501.0,0:5:09,Highly Engaged
PUBG MOBILE LITE,2019-10-06,65.0,70.0,0 days 07:21:44,1:06:03,6.0,0:11:00,Highly Engaged
Phone,2019-05-17,13.0,33.0,0 days 02:51:12,101:23:49,3402.0,0:1:47,Low Engaged
Phone,2019-05-18,49.0,68.0,0 days 04:37:25,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-05-19,7.0,80.0,0 days 05:27:18,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-05-20,19.0,34.0,0 days 03:17:24,101:23:49,3402.0,0:1:47,Low Engaged
Phone,2019-05-22,32.0,78.0,0 days 07:31:39,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-05-23,40.0,49.0,0 days 05:56:30,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-05-24,35.0,70.0,0 days 07:44:25,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-05-25,24.0,58.0,0 days 03:34:42,101:23:49,3402.0,0:1:47,Low Engaged
Phone,2019-05-26,15.0,52.0,0 days 06:55:16,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-05-27,28.0,68.0,0 days 06:14:55,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-05-28,28.0,64.0,0 days 05:18:12,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-05-29,33.0,63.0,0 days 06:04:37,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-05-30,39.0,68.0,0 days 08:37:01,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-05-31,32.0,79.0,0 days 05:37:58,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-01,31.0,73.0,0 days 05:33:07,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-02,3.0,53.0,0 days 05:12:32,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-03,4.0,82.0,0 days 04:34:45,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-04,4.0,75.0,0 days 05:07:30,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-05,25.0,45.0,0 days 07:04:15,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-06-06,45.0,55.0,0 days 06:30:48,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-07,41.0,69.0,0 days 05:33:33,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-08,64.0,80.0,0 days 06:10:35,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-09,26.0,66.0,0 days 07:11:13,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-06-10,32.0,79.0,0 days 04:22:21,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-11,43.0,78.0,0 days 05:18:00,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-12,31.0,72.0,0 days 06:10:34,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-13,51.0,82.0,0 days 04:56:10,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-14,42.0,68.0,0 days 06:28:35,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-15,28.0,71.0,0 days 05:08:02,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-16,26.0,105.0,0 days 04:54:08,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-17,53.0,56.0,0 days 05:09:57,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-18,68.0,49.0,0 days 05:28:29,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-19,49.0,52.0,0 days 06:39:43,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-06-20,27.0,64.0,0 days 04:37:30,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-21,25.0,61.0,0 days 04:51:40,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-22,31.0,80.0,0 days 07:17:22,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-06-23,17.0,74.0,0 days 06:38:16,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-06-24,52.0,37.0,0 days 04:58:25,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-25,45.0,59.0,0 days 06:03:45,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-26,56.0,75.0,0 days 06:15:42,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-27,37.0,56.0,0 days 07:51:13,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-06-28,34.0,60.0,0 days 04:02:33,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-06-29,51.0,70.0,0 days 07:28:32,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-06-30,64.0,69.0,0 days 07:17:21,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-07-01,51.0,76.0,0 days 06:15:09,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-02,36.0,83.0,0 days 06:15:16,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-03,46.0,74.0,0 days 08:40:21,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-07-04,29.0,36.0,0 days 03:35:33,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-05,8.0,104.0,0 days 07:58:23,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-07-06,3.0,96.0,0 days 04:01:14,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-07,8.0,98.0,0 days 04:11:54,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-08,42.0,119.0,0 days 04:59:14,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-09,37.0,69.0,0 days 07:45:22,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-07-10,36.0,92.0,0 days 06:08:02,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-11,55.0,87.0,0 days 06:59:12,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-07-12,20.0,65.0,0 days 04:24:32,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-13,20.0,76.0,0 days 03:54:05,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-14,31.0,92.0,0 days 07:53:56,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-07-15,30.0,90.0,0 days 07:53:29,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-07-16,18.0,71.0,0 days 05:36:16,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-17,44.0,58.0,0 days 05:19:17,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-18,34.0,64.0,0 days 06:48:43,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-07-19,55.0,68.0,0 days 05:48:51,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-20,44.0,110.0,0 days 07:46:52,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-07-21,53.0,64.0,0 days 05:48:20,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-22,26.0,82.0,0 days 04:54:36,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-23,53.0,91.0,0 days 04:53:25,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-24,53.0,65.0,0 days 05:22:45,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-25,23.0,57.0,0 days 05:19:29,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-26,28.0,63.0,0 days 05:47:43,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-27,1.0,64.0,0 days 03:49:00,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-29,26.0,59.0,0 days 04:48:43,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-30,35.0,66.0,0 days 05:32:03,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-07-31,9.0,70.0,0 days 04:25:26,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-01,31.0,64.0,0 days 05:37:12,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-02,47.0,92.0,0 days 06:07:58,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-03,61.0,63.0,0 days 09:30:01,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-08-04,48.0,57.0,0 days 04:30:18,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-05,25.0,73.0,0 days 04:02:18,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-06,32.0,67.0,0 days 04:29:27,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-07,27.0,83.0,0 days 03:42:42,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-08,60.0,65.0,0 days 05:13:35,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-09,12.0,79.0,0 days 04:39:07,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-10,11.0,69.0,0 days 03:06:10,101:23:49,3402.0,0:1:47,Low Engaged
Phone,2019-08-11,2.0,81.0,0 days 04:35:58,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-12,39.0,53.0,0 days 05:26:19,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-13,24.0,80.0,0 days 05:46:56,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-14,66.0,91.0,0 days 05:39:46,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-15,57.0,83.0,0 days 06:43:34,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-08-16,32.0,83.0,0 days 05:54:50,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-17,34.0,61.0,0 days 09:24:33,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-08-18,16.0,62.0,0 days 07:35:19,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-08-19,64.0,50.0,0 days 04:24:46,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-20,59.0,69.0,0 days 06:10:46,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-21,22.0,92.0,0 days 06:03:01,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-22,66.0,158.0,0 days 05:58:09,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-23,46.0,77.0,0 days 06:07:13,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-24,6.0,107.0,0 days 04:10:35,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-25,12.0,114.0,0 days 04:36:27,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-26,28.0,93.0,0 days 05:47:29,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-27,23.0,60.0,0 days 04:49:13,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-28,18.0,73.0,0 days 05:32:34,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-29,19.0,58.0,0 days 03:56:34,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-08-30,7.0,69.0,0 days 07:45:25,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-08-31,21.0,90.0,0 days 06:53:43,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-09-01,4.0,121.0,0 days 03:55:56,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-02,23.0,70.0,0 days 07:21:15,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-09-03,20.0,79.0,0 days 06:04:16,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-04,21.0,55.0,0 days 05:16:44,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-05,35.0,79.0,0 days 06:33:23,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-09-06,18.0,80.0,0 days 06:48:28,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-09-07,31.0,84.0,0 days 07:04:27,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-09-08,17.0,69.0,0 days 06:14:11,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-09,11.0,81.0,0 days 06:15:44,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-10,36.0,81.0,0 days 05:02:02,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-11,26.0,83.0,0 days 07:24:06,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-09-12,26.0,70.0,0 days 04:35:26,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-13,59.0,93.0,0 days 07:41:37,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-09-16,31.0,60.0,0 days 05:25:12,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-17,11.0,81.0,0 days 06:35:45,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-09-18,19.0,100.0,0 days 04:55:35,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-19,28.0,71.0,0 days 04:56:16,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-20,22.0,81.0,0 days 04:35:56,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-21,33.0,53.0,0 days 07:09:46,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-09-22,41.0,74.0,0 days 04:54:27,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-23,12.0,83.0,0 days 03:43:51,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-24,13.0,70.0,0 days 05:24:17,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-25,34.0,70.0,0 days 04:47:48,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-26,18.0,103.0,0 days 06:03:26,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-29,2.0,100.0,0 days 05:24:17,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-09-30,17.0,63.0,0 days 05:12:23,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-01,44.0,68.0,0 days 06:18:51,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-02,54.0,80.0,0 days 08:09:54,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-10-03,22.0,77.0,0 days 07:37:37,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-10-04,29.0,90.0,0 days 04:28:53,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-05,1.0,59.0,0 days 05:56:27,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-07,3.0,68.0,0 days 05:32:04,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-08,18.0,68.0,0 days 05:36:21,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-09,24.0,60.0,0 days 06:45:04,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-10-10,26.0,79.0,0 days 05:39:44,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-11,27.0,74.0,0 days 07:11:46,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-10-12,18.0,59.0,0 days 07:25:16,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-10-13,18.0,57.0,0 days 06:56:10,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-10-14,30.0,57.0,0 days 05:32:11,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-15,21.0,63.0,0 days 06:03:32,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-16,14.0,79.0,0 days 08:01:33,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-10-17,13.0,84.0,0 days 07:00:45,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-10-18,61.0,101.0,0 days 02:39:48,101:23:49,3402.0,0:1:47,Low Engaged
Phone,2019-10-19,15.0,38.0,0 days 00:37:21,101:23:49,3402.0,0:1:47,Low Engaged
Phone,2019-10-21,17.0,108.0,0 days 04:29:40,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-22,38.0,54.0,0 days 03:27:35,101:23:49,3402.0,0:1:47,Low Engaged
Phone,2019-10-23,2.0,88.0,0 days 05:08:04,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-24,23.0,91.0,0 days 07:37:49,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-10-26,5.0,72.0,0 days 05:13:11,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-27,9.0,83.0,0 days 04:45:04,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-28,8.0,85.0,0 days 03:28:33,101:23:49,3402.0,0:1:47,Low Engaged
Phone,2019-10-29,15.0,81.0,0 days 05:37:58,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-30,25.0,71.0,0 days 04:34:26,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-10-31,8.0,71.0,0 days 06:22:49,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-01,13.0,84.0,0 days 05:52:14,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-02,30.0,81.0,0 days 07:10:10,101:23:49,3402.0,0:1:47,Highly Engaged
Phone,2019-11-03,15.0,57.0,0 days 05:45:34,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-04,26.0,78.0,0 days 05:23:14,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-05,4.0,65.0,0 days 06:23:36,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-06,7.0,72.0,0 days 03:03:16,101:23:49,3402.0,0:1:47,Low Engaged
Phone,2019-11-07,19.0,66.0,0 days 06:15:50,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-08,21.0,79.0,0 days 06:13:26,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-09,19.0,73.0,0 days 05:56:55,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-13,43.0,76.0,0 days 05:05:49,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-14,42.0,70.0,0 days 05:34:35,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-15,23.0,76.0,0 days 03:55:27,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-16,79.0,77.0,0 days 05:55:52,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-17,38.0,87.0,0 days 03:31:52,101:23:49,3402.0,0:1:47,Low Engaged
Phone,2019-11-18,7.0,63.0,0 days 04:40:07,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-20,22.0,53.0,0 days 03:57:31,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-21,18.0,66.0,0 days 06:01:38,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-22,1.0,60.0,0 days 04:07:32,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-23,4.0,66.0,0 days 05:52:24,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-24,5.0,68.0,0 days 05:07:07,101:23:49,3402.0,0:1:47,Moderately Engaged
Phone,2019-11-25,3.0,79.0,0 days 05:11:51,101:23:49,3402.0,0:1:47,Moderately Engaged
Prime Video,2019-06-30,4.0,69.0,0 days 07:17:21,0:04:23,4.0,0:1:05,Highly Engaged
Pushbullet,2019-06-01,4.0,73.0,0 days 05:33:07,0:07:03,14.0,0:0:30,Moderately Engaged
SHAREit,2019-06-03,16.0,82.0,0 days 04:34:45,0:17:03,4.0,0:4:15,Moderately Engaged
Samsung Cloud,2019-05-17,3.0,33.0,0 days 02:51:12,0:03:26,4.0,0:0:51,Low Engaged
Samsung Notes,2019-05-24,7.0,70.0,0 days 07:44:25,1:18:06,138.0,0:0:33,Highly Engaged
Samsung Notes,2019-07-01,2.0,76.0,0 days 06:15:09,1:18:06,138.0,0:0:33,Moderately Engaged
Samsung Notes,2019-07-30,1.0,66.0,0 days 05:32:03,1:18:06,138.0,0:0:33,Moderately Engaged
Samsung Notes,2019-09-02,1.0,70.0,0 days 07:21:15,1:18:06,138.0,0:0:33,Highly Engaged
Samsung Notes,2019-09-09,2.0,81.0,0 days 06:15:44,1:18:06,138.0,0:0:33,Moderately Engaged
Samsung Notes,2019-09-13,1.0,93.0,0 days 07:41:37,1:18:06,138.0,0:0:33,Highly Engaged
Samsung Notes,2019-09-17,5.0,81.0,0 days 06:35:45,1:18:06,138.0,0:0:33,Highly Engaged
Samsung Notes,2019-09-18,5.0,100.0,0 days 04:55:35,1:18:06,138.0,0:0:33,Moderately Engaged
Samsung Notes,2019-10-02,2.0,80.0,0 days 08:09:54,1:18:06,138.0,0:0:33,Highly Engaged
Samsung Notes,2019-10-22,2.0,54.0,0 days 03:27:35,1:18:06,138.0,0:0:33,Low Engaged
Samsung Notes,2019-11-02,1.0,81.0,0 days 07:10:10,1:18:06,138.0,0:0:33,Highly Engaged
Samsung Notes,2019-11-05,1.0,65.0,0 days 06:23:36,1:18:06,138.0,0:0:33,Moderately Engaged
Samsung Notes,2019-11-06,3.0,72.0,0 days 03:03:16,1:18:06,138.0,0:0:33,Low Engaged
Samsung Notes,2019-11-08,1.0,79.0,0 days 06:13:26,1:18:06,138.0,0:0:33,Moderately Engaged
Samsung Notes,2019-11-14,2.0,70.0,0 days 05:34:35,1:18:06,138.0,0:0:33,Moderately Engaged
Snapseed,2019-08-30,1.0,69.0,0 days 07:45:25,0:32:25,25.0,0:1:17,Highly Engaged
Snapseed,2019-08-31,7.0,90.0,0 days 06:53:43,0:32:25,25.0,0:1:17,Highly Engaged
Snapseed,2019-09-01,10.0,121.0,0 days 03:55:56,0:32:25,25.0,0:1:17,Moderately Engaged
Snapseed,2019-09-06,3.0,80.0,0 days 06:48:28,0:32:25,25.0,0:1:17,Highly Engaged
Snapseed,2019-09-11,1.0,83.0,0 days 07:24:06,0:32:25,25.0,0:1:17,Highly Engaged
Snapseed,2019-09-15,4.0,68.0,0 days 05:17:22,0:32:25,25.0,0:1:17,Moderately Engaged
Snapseed,2019-09-25,1.0,70.0,0 days 04:47:48,0:32:25,25.0,0:1:17,Moderately Engaged
